,ra,dec
22612,179.28589,27.027063
22613,179.3883,26.847553
22614,179.33238,26.660016
22615,179.36064,26.246965
22616,179.24017,26.398084
22617,179.47984,26.452088
22618,179.22917,26.226141
22619,179.32367,26.517189
22620,179.29503,26.221599
22621,179.22781,26.54229
22622,179.49052,26.223694
22623,179.44742,26.299621
22624,179.49041,26.27411
22625,179.4768,26.152512
22626,179.42119,26.458884
22627,179.30554,26.543131
22628,179.33851,26.400204
22629,179.42368,26.544224
22630,179.40138,26.37115
22631,179.34177,26.379816
22632,179.477,26.35414
22633,179.17303,26.832569
22634,179.22531,26.697496
22635,179.18658,26.76445
22636,179.23467,27.019319
22637,179.12887,26.986401
22638,179.12517,26.735822
22639,179.12612,26.755069
22640,168.23423,66.493568
22641,167.94831,66.204056
22642,168.06167,66.49697
22643,168.13286,66.189399
22644,168.06509,66.543861
22645,168.10461,66.558877
22646,168.12206,66.613704
22647,168.1363,66.248277
22648,168.07626,66.621207
22649,167.99087,66.462251
22650,167.90787,66.655775
22651,167.88751,66.678718
22652,167.84085,65.382138
22653,167.90548,65.375113
22654,168.01187,65.466652
22655,167.86353,65.441546
22656,167.76775,65.569641
22657,167.94411,65.619654
22658,167.914,65.808134
22659,167.91932,65.966924
22660,167.85276,65.982068
22661,167.76242,65.950233
22662,167.99174,66.015307
22663,167.94473,66.069519
22664,168.01805,65.944307
22665,167.68386,66.26645
22666,167.60002,66.286632
22667,167.53055,66.222288
22668,167.58804,66.35591
22669,167.51178,66.328377
22670,167.70733,66.561046
22671,167.46173,66.376816
22672,167.76887,66.438469
22673,167.83609,66.675308
22674,167.51312,66.547591
22675,167.62651,66.645669
22676,167.72131,66.654064
22677,167.55027,66.634323
22678,167.76898,65.379268
22679,167.68604,66.066811
22680,167.28108,65.346247
22681,167.33386,66.135881
22682,167.48503,65.971329
22683,147.15263,53.151359
22684,12.968288,27.281681
22685,12.950161,27.345422
22686,12.930712,27.350023
22687,12.998589,27.297265
22688,176.73619,67.325462
22689,176.87514,67.345996
22690,176.75247,67.37224
22691,176.48338,67.393473
22692,176.62293,67.35513
22693,176.82662,67.36916
22694,176.96116,67.257018
22695,151.97175,11.526705
22696,151.94854,11.462492
22697,151.91209,11.301648
22698,151.89848,11.44565
22699,151.92113,11.426797
22700,151.88674,11.383856
22701,151.88122,11.488941
22702,152.03337,11.156141
22703,151.97638,11.269229
22704,152.00958,11.232675
22705,152.07577,11.296605
22706,151.94641,11.256927
22707,152.08283,11.222184
22708,151.92534,11.021899
22709,152.08126,10.827419
22710,151.927,10.67511
22711,151.99027,11.021938
22712,152.06894,10.874682
22713,152.08159,10.93609
22714,152.03851,10.824482
22715,152.01156,10.883196
22716,152.14114,11.609298
22717,152.12359,11.597346
22718,231.57941,48.473371
22719,231.57659,48.414652
22720,231.4435,48.491158
22721,232.44858,48.014937
22722,232.43627,47.89768
22723,232.54489,47.821078
22724,232.34327,47.933552
22725,232.37073,48.057714
22726,232.26087,47.999121
22727,232.27605,48.089162
22728,232.4235,47.759982
22729,232.29302,48.077572
22730,232.55653,47.75476
22731,232.37937,47.784398
22732,232.19555,48.168595
22733,231.75654,48.613312
22734,232.30726,48.494952
22735,232.26434,48.734435
22736,231.67054,48.534039
22737,232.38478,48.504768
22738,231.9303,48.421749
22739,231.98663,48.363825
22740,232.16921,48.23868
22741,231.69347,48.449247
22742,231.65603,48.308251
22743,231.80458,48.452676
22744,232.2656,48.360764
22745,232.05847,48.413446
22746,232.69327,47.788644
22747,232.7938,48.079505
22748,232.89349,47.85277
22749,233.0247,47.965761
22750,232.9589,47.577707
22751,232.87242,47.845673
22752,232.66985,47.813238
22753,232.89917,47.804119
22754,233.09723,47.674515
22755,232.78642,47.772847
22756,233.02699,47.702624
22757,232.73966,47.749707
22758,171.76677,5.2214915
22759,171.84643,5.0075458
22760,171.72402,4.9648098
22761,171.76051,4.5659546
22762,171.77705,4.7909908
22763,171.66677,4.8797916
22764,171.77558,4.8322931
22765,171.64443,4.5744878
22766,171.6929,4.9138505
22767,171.72481,4.6069177
22768,171.63548,4.8586344
22769,171.78527,4.674084
22770,171.69368,4.4784934
22771,171.64681,4.3761891
22772,171.64826,4.4954026
22773,171.96413,5.5714703
22774,172.05399,5.4774318
22775,172.09904,5.6225721
22776,172.12086,5.6361134
22777,172.09366,5.6568959
22778,172.06841,5.389256
22779,172.01413,5.3922834
22780,171.87979,5.089766
22781,172.08952,5.1648757
22782,171.91778,5.0469577
22783,172.04399,4.9764811
22784,171.88737,5.0079953
22785,172.00603,5.0981845
22786,171.8895,4.794477
22787,171.80594,4.8812256
22788,171.86062,4.6905383
22789,171.84878,4.8060724
22790,198.90773,29.658467
22791,199.14797,29.800118
22792,199.11652,29.419842
22793,198.89085,29.729891
22794,198.81923,29.267819
22795,199.42282,30.276294
22796,199.49585,30.205748
22797,199.61861,30.241007
22798,199.64959,30.418127
22799,199.57974,30.43406
22800,199.4709,30.387754
22801,199.5249,30.140984
22802,199.58855,30.065505
22803,199.37165,30.053199
22804,199.54819,29.944128
22805,199.42491,30.377244
22806,199.61442,30.084857
22807,199.68205,30.187561
22808,199.66555,30.073467
22809,199.41607,30.065139
22810,199.58992,30.15986
22811,199.68538,30.067189
22812,199.16225,29.864
22813,199.35278,29.814891
22814,234.06422,28.934885
22815,233.64486,29.04833
22816,233.64911,29.029107
22817,233.86784,28.774383
22818,234.09397,28.936264
22819,234.065,29.110447
22820,233.64687,28.086368
22821,233.66733,28.521044
22822,233.70477,28.655257
22823,233.58508,28.737585
22824,233.66617,28.657791
22825,233.60998,28.549247
22826,233.68448,28.087643
22827,233.60052,28.301616
22828,233.72529,28.229654
22829,233.6827,28.285618
22830,233.65862,28.322657
22831,233.68366,28.551471
22832,233.66616,28.463064
22833,233.71855,27.917964
22834,233.68709,28.412218
22835,233.64261,28.426096
22836,233.2369,28.752374
22837,233.31632,29.00016
22838,233.31309,29.085281
22839,233.35226,28.771081
22840,233.54275,28.787897
22841,233.46696,28.807652
22842,233.4565,28.85876
22843,233.38874,29.001992
22844,233.58161,28.890696
22845,233.62681,29.136872
22846,233.60154,28.84882
22847,233.5809,29.064363
22848,233.62439,28.948084
22849,233.27815,28.974074
22850,233.58878,29.129377
22851,233.30074,28.866802
22852,233.545,29.116566
22853,233.55588,28.314893
22854,233.5142,28.053628
22855,233.36857,28.638966
22856,233.44138,28.579757
22857,233.51556,28.250974
22858,233.55172,28.057653
22859,233.45172,28.112696
22860,152.28975,16.827518
22861,152.12911,16.820113
22862,152.18571,16.820846
22863,152.30642,16.749542
22864,152.0995,16.863036
22865,152.22123,16.93046
22866,152.26171,16.92971
22867,152.15798,17.001921
22868,152.18815,17.042801
22869,152.15032,16.879499
22870,152.16896,17.047239
22871,152.25238,17.037782
22872,152.12696,16.108714
22873,152.09851,16.097482
22874,152.1745,16.21988
22875,152.21447,16.368886
22876,152.28979,16.079796
22877,152.0691,16.34601
22878,152.04948,16.414029
22879,151.94242,16.448137
22880,152.05766,16.838472
22881,151.83149,16.495927
22882,151.97207,16.772998
22883,152.05303,16.795808
22884,151.98372,16.877123
22885,151.97288,16.953662
22886,151.97789,17.012271
22887,151.93433,15.828857
22888,151.83333,16.02708
22889,151.91352,15.821926
22890,151.93854,15.865894
22891,152.01294,15.851652
22892,151.85598,16.066862
22893,142.22519,8.3648886
22894,142.23722,8.4060304
22895,142.22287,8.7190942
22896,336.64667,1.4367793
22897,336.65191,1.6298627
22898,336.5965,1.6506763
22899,336.83432,1.895006
22900,336.802,1.948779
22901,336.72228,1.9187469
22902,336.73021,1.6730437
22903,336.7512,1.7478742
22904,336.76798,1.6678169
22905,336.74001,1.9180419
22906,336.73137,1.7342337
22907,336.7029,2.028641
22908,336.73143,2.0101103
22909,336.7898,2.13053
22910,336.6957,2.1320056
22911,336.75853,2.181219
22912,336.69973,2.1940194
22913,336.69515,2.0856148
22914,336.58947,1.9141833
22915,336.61176,1.8604341
22916,336.62011,1.8045705
22917,336.63714,1.7289189
22918,336.55169,1.7171224
22919,336.61477,1.9170972
22920,336.59024,1.7249664
22921,336.55144,1.9089834
22922,336.57445,1.9448652
22923,336.54252,1.9567914
22924,114.20089,30.291428
22925,114.24843,29.741891
22926,114.11799,29.690832
22927,114.16251,30.014016
22928,114.19636,29.733157
22929,114.10364,30.075653
22930,114.17188,29.954013
22931,114.52474,29.85264
22932,114.4334,30.136951
22933,114.47365,29.850815
22934,114.36006,29.969856
22935,114.3791,30.076969
22936,114.33059,30.269803
22937,114.28551,30.202259
22938,114.41251,29.707269
22939,114.26742,30.268315
22940,114.35481,29.668092
22941,114.48824,29.703313
22942,114.37206,30.26784
22943,114.46871,29.766665
22944,114.45741,29.821944
22945,114.52629,29.643976
22946,114.32854,29.75736
22947,114.29541,29.754999
22948,114.70883,30.209914
22949,114.63473,30.054815
22950,114.549,29.877986
22951,114.54787,30.302809
22952,114.70055,29.989408
22953,114.59281,29.67877
22954,114.62137,30.077225
22955,114.5591,29.789004
22956,114.60447,29.745232
22957,114.61387,29.838836
22958,114.64169,30.111888
22959,114.69537,29.891262
22960,114.61955,30.171244
22961,114.68016,29.715863
22962,114.60182,29.69879
22963,114.71281,29.79561
22964,114.79333,30.696114
22965,114.90939,30.820857
22966,114.7695,30.696475
22967,114.78447,31.04035
22968,114.7605,30.936299
22969,309.94589,1.1896961
22970,309.98941,0.97841215
22971,310.09915,0.96983105
22972,310.10587,0.94757217
22973,310.00942,0.79584207
22974,309.90588,0.92517179
22975,309.97629,1.0089961
22976,310.07016,0.85502779
22977,310.1022,1.0734619
22978,309.90755,0.78435799
22979,309.84808,0.57686603
22980,309.73322,0.53576541
22981,309.7905,0.35524943
22982,309.79092,0.6054334
22983,309.73221,0.48924863
22984,309.87671,0.64434105
22985,309.76453,0.57860994
22986,309.87903,0.25899863
22987,309.75977,0.25903112
22988,309.80063,0.29854339
22989,309.78961,0.21382831
22990,309.78601,0.46342245
22991,309.77411,0.28460076
22992,309.84103,0.25214922
22993,310.08994,0.65389448
22994,309.9877,0.54437077
22995,310.09082,0.69955921
22996,309.91486,0.62383944
22997,309.96542,0.67458951
22998,310.02466,0.65194386
22999,309.99426,0.5239248
23000,310.05362,0.28879127
23001,309.9014,0.37584418
23002,333.22537,2.7001108
23003,333.24997,3.1793597
23004,333.28962,2.9677758
23005,333.28845,2.6742067
23006,333.31395,2.6798433
23007,333.16538,2.8495698
23008,249.28426,17.341797
23009,249.21146,16.993439
23010,249.22011,17.015919
23011,249.14123,17.40096
23012,249.1466,17.420393
23013,249.21533,17.062103
23014,249.12695,16.924531
23015,249.06893,17.142303
23016,249.20206,17.084375
23017,249.19955,17.201675
23018,249.24479,17.662998
23019,249.11336,17.579964
23020,248.92319,17.659301
23021,249.04637,17.716411
23022,249.43036,17.502335
23023,249.16094,17.456498
23024,249.20022,17.564499
23025,249.1137,17.459849
23026,248.93257,17.81982
23027,248.99578,17.486378
23028,249.2477,17.569929
23029,248.91038,17.604963
23030,248.92285,17.713949
23031,249.70642,17.353355
23032,249.5596,17.244086
23033,249.45967,17.275733
23034,249.32462,17.336806
23035,249.55558,17.396545
23036,249.35947,17.302377
23037,249.66326,16.939058
23038,249.32163,17.408454
23039,249.4621,16.991945
23040,249.6374,17.266011
23041,249.58415,16.897582
23042,249.58568,17.036841
23043,246.74772,14.592048
23044,247.47121,14.848327
23045,247.21724,14.539398
23046,247.00605,14.547471
23047,246.88089,14.41115
23048,247.07739,14.923074
23049,190.66443,21.923356
23050,190.63996,22.137949
23051,190.87497,21.915882
23052,190.70797,22.103183
23053,190.78678,21.82259
23054,190.89132,21.858144
23055,190.89675,22.447431
23056,190.92339,22.469102
23057,190.99861,22.362668
23058,191.08226,22.41278
23059,191.1781,22.039318
23060,191.1388,22.294406
23061,191.05108,22.320266
23062,191.09978,22.101696
23063,190.94442,21.972055
23064,191.14892,21.926302
23065,191.0243,21.935026
23066,190.91357,21.86645
23067,191.16657,22.986401
23068,191.08846,22.9597
23069,191.17304,23.04374
23070,191.23311,22.876811
23071,191.10934,22.901971
23072,191.21449,22.841966
23073,191.1055,22.750372
23074,191.02516,22.706177
23075,191.2697,22.597513
23076,191.10604,22.698572
23077,191.20181,22.382169
23078,191.21489,22.297831
23079,191.36551,22.2141
23080,191.28615,22.361393
23081,191.31889,22.434024
23082,191.29495,22.333691
23083,191.29133,22.411301
23084,191.41663,22.095719
23085,191.23933,22.265209
23086,191.30408,22.089343
23087,191.25619,22.058188
23088,6.127409,15.350304
23089,6.2835427,15.479392
23090,6.3062058,15.699487
23091,6.0218109,15.692255
23092,6.1343646,15.626042
23093,6.1402984,15.445702
23094,6.1801106,15.331563
23095,6.2557814,16.163364
23096,6.1722229,16.133668
23097,6.2849115,15.873931
23098,6.3069644,15.905783
23099,6.3050998,15.851395
23100,6.1352787,16.243302
23101,6.0945528,16.14403
23102,6.1348897,15.864793
23103,6.2706746,15.913225
23104,6.2310454,16.137497
23105,6.1274582,16.205476
23106,6.1874375,15.792687
23107,6.2276304,16.247666
23108,113.59771,28.723612
23109,113.58375,28.677493
23110,113.77214,28.722774
23111,113.64659,29.019774
23112,113.64051,29.158613
23113,113.57214,29.123116
23114,113.65916,29.304309
23115,113.62323,29.027438
23116,113.41497,29.435164
23117,113.61791,29.627096
23118,113.60417,29.402544
23119,113.63267,29.43741
23120,113.47564,29.468723
23121,113.45755,29.312504
23122,113.52195,29.618007
23123,113.57933,28.438546
23124,113.57655,28.542377
23125,113.50489,28.647779
23126,113.56975,28.301514
23127,113.56348,28.913776
23128,113.48748,28.523285
23129,113.40365,28.58863
23130,113.51877,28.311081
23131,113.40206,28.634687
23132,113.57449,28.776438
23133,113.5442,28.808244
23134,113.52485,28.676391
23135,113.39118,28.875537
23136,113.37454,28.688578
23137,113.47988,28.847627
23138,113.5392,28.746151
23139,113.36647,29.528535
23140,113.30646,29.428789
23141,113.22094,29.382224
23142,113.38785,29.012652
23143,113.22968,29.119093
23144,113.21839,29.425865
23145,113.30387,29.340743
23146,113.18345,29.124995
23147,113.21458,29.458943
23148,113.23017,29.467531
23149,113.39274,29.622346
23150,113.36573,29.577997
23151,113.35312,29.49364
23152,113.21488,29.168991
23153,342.40332,13.725057
23154,342.35983,13.653726
23155,342.41892,13.661518
23156,342.28385,13.604659
23157,342.37792,13.592673
23158,342.34901,13.566558
23159,342.33058,13.566041
23160,342.28831,13.477404
23161,342.23275,13.537119
23162,342.39478,13.534656
23163,342.60337,14.802166
23164,342.62745,14.754125
23165,342.57191,14.626508
23166,342.55586,14.635112
23167,342.45406,14.702288
23168,342.61344,14.437476
23169,342.48475,14.137666
23170,342.46414,14.143604
23171,342.45791,14.266337
23172,342.47708,14.070266
23173,342.48583,13.976489
23174,342.63746,13.764783
23175,342.49776,13.954532
23176,342.69029,13.947202
23177,342.60526,13.956681
23178,342.65395,13.874751
23179,342.59444,13.878601
23180,342.51902,13.705447
23181,342.57793,13.735866
23182,342.46881,13.616477
23183,342.67601,13.666772
23184,342.49825,13.609149
23185,342.64439,13.640784
23186,342.60242,13.582067
23187,342.56264,13.558369
23188,342.6273,13.43699
23189,342.40084,13.55932
23190,342.69257,14.433416
23191,342.78349,14.690985
23192,342.75046,14.752045
23193,342.66672,14.810616
23194,342.78314,14.735076
23195,342.69254,14.793601
23196,342.7277,14.419429
23197,342.76037,14.638677
23198,158.10399,25.166139
23199,158.02088,25.134035
23200,158.18282,25.642693
23201,158.21458,25.192917
23202,157.96625,25.114414
23203,158.18323,25.315764
23204,344.1926,12.129131
23205,344.17478,12.283544
23206,344.13302,12.250033
23207,344.06861,12.414738
23208,344.24408,12.456875
23209,344.19975,12.762751
23210,344.10951,12.915114
23211,344.21535,12.880901
23212,344.16995,12.78425
23213,344.16442,12.858466
23214,171.64272,66.716932
23215,171.51008,66.6631
23216,171.8102,66.552951
23217,171.8967,66.629776
23218,171.32126,66.604658
23219,170.717,66.278636
23220,170.84061,66.520819
23221,170.69497,66.39072
23222,170.52748,66.218453
23223,170.55721,66.244186
23224,170.85426,66.53537
23225,170.6822,66.51629
23226,170.65585,66.281481
23227,170.76573,66.250978
23228,170.76055,66.749956
23229,170.69348,66.75148
23230,170.56213,66.310225
23231,170.57602,66.766583
23232,170.72778,66.771338
23233,170.79907,66.702446
23234,170.94803,66.677108
23235,170.63617,66.755984
23236,170.74253,66.794739
23237,169.47615,65.900558
23238,169.35072,65.595183
23239,169.66579,65.841002
23240,169.9178,66.075631
23241,169.90954,66.111612
23242,169.43574,65.62245
23243,169.45641,65.719497
23244,170.06622,66.128967
23245,169.36613,65.739797
23246,169.37122,65.755336
23247,169.96109,66.070928
23248,169.62324,66.09234
23249,169.94273,65.95905
23250,169.95953,65.993099
23251,191.39962,22.134037
23252,191.31425,22.89394
23253,191.31291,22.997669
23254,313.86395,0.34671405
23255,313.60254,1.095448
23256,313.64661,0.8368994
23257,313.55688,0.88377494
23258,313.67139,0.79303139
23259,313.66812,0.90590268
23260,313.70383,1.1389744
23261,313.59583,0.77580994
23262,313.54294,0.8230775
23263,313.61945,0.89719659
23264,313.61655,1.1320692
23265,313.57155,0.86873095
23266,313.66006,1.2298362
23267,313.53491,0.79581833
23268,313.65411,0.81283689
23269,313.7095,1.0809497
23270,313.9884,0.20243892
23271,314.23218,0.094400115
23272,313.95734,0.23594697
23273,168.6701,5.2354959
23274,168.73294,5.3965276
23275,168.68453,5.2253354
23276,168.66555,5.1623651
23277,168.73821,5.274363
23278,168.64662,5.1233334
23279,168.89692,5.3280416
23280,168.88236,4.9844577
23281,168.89877,5.0073489
23282,168.85468,5.1674564
23283,168.8439,4.7830294
23284,168.89956,4.7284707
23285,168.83725,4.6812594
23286,168.66495,4.9626396
23287,168.67222,4.831041
23288,168.80987,4.9071057
23289,168.66147,5.0597706
23290,168.65449,4.9222234
23291,168.68967,4.5793244
23292,168.67068,4.8793711
23293,168.68338,4.5605356
23294,168.66952,4.8065345
23295,169.08633,5.0790332
23296,169.05747,5.1863403
23297,169.16202,4.9637303
23298,169.14249,4.8969694
23299,169.07041,4.9136192
23300,169.14529,4.8606547
23301,168.96967,4.7270871
23302,169.0894,4.6950868
23303,168.98494,4.6189727
23304,168.93962,5.133625
23305,169.01258,5.0889785
23306,168.94877,4.6503137
23307,169.14255,4.7030821
23308,169.02062,4.7363296
23309,169.11256,4.7222791
23310,166.88081,3.862194
23311,166.87592,3.7835895
23312,166.95961,4.0004379
23313,166.94763,3.8339168
23314,149.8467,30.190043
23315,149.78175,29.899786
23316,149.75083,29.960656
23317,149.7783,30.320075
23318,149.82511,29.96415
23319,149.81617,30.326599
23320,171.42892,67.833716
23321,171.44966,67.993304
23322,171.38161,67.481533
23323,171.46781,67.393882
23324,172.38965,67.242823
23325,172.29192,67.377838
23326,172.11905,67.20339
23327,172.11193,67.225218
23328,172.59982,67.409499
23329,172.37692,67.41731
23330,172.22892,67.292476
23331,172.47151,67.193866
23332,172.34206,67.321344
23333,172.39322,67.045114
23334,172.5828,66.824668
23335,172.39202,67.069322
23336,172.29747,67.05132
23337,172.33621,67.056675
23338,172.09344,67.100157
23339,172.50741,67.097274
23340,172.22838,67.002093
23341,172.27039,66.966682
23342,171.96651,67.845217
23343,172.07357,68.126224
23344,172.27473,67.66528
23345,171.72034,67.950701
23346,171.85773,67.598941
23347,172.20147,67.840145
23348,172.342,67.84775
23349,171.63116,67.968138
23350,172.44801,67.894855
23351,171.74593,67.474606
23352,171.97547,67.747455
23353,171.81124,67.538131
23354,171.60976,67.521228
23355,172.22388,68.012778
23356,171.9927,67.476757
23357,171.76598,67.866579
23358,172.09778,67.760262
23359,172.61243,66.973938
23360,172.68896,67.294896
23361,172.84581,67.417377
23362,173.03745,67.403235
23363,172.77588,67.449531
23364,172.95673,67.292556
23365,172.82436,67.329472
23366,172.81781,67.314055
23367,172.98202,67.382953
23368,172.91393,67.24174
23369,172.78981,67.025878
23370,172.83121,66.871969
23371,172.61551,66.873951
23372,172.87471,67.272669
23373,173.00094,67.208122
23374,172.70715,67.199878
23375,172.83239,66.824257
23376,176.11603,59.448839
23377,176.20591,59.179288
23378,176.38738,59.219067
23379,176.4104,59.100864
23380,176.41417,59.41061
23381,176.44939,59.217286
23382,176.15029,59.26987
23383,176.35413,59.002374
23384,176.13921,59.001835
23385,176.23726,59.071657
23386,176.31922,58.907123
23387,176.48132,59.293406
23388,177.17203,59.054026
23389,176.84719,59.358314
23390,176.93325,59.447085
23391,176.53844,59.087841
23392,176.91899,59.31912
23393,176.57907,59.371587
23394,176.86082,59.218947
23395,176.70415,58.978734
23396,176.74087,59.226529
23397,176.81118,58.95595
23398,176.84443,58.93448
23399,176.71155,58.934571
23400,176.51869,59.007235
23401,172.77479,56.972562
23402,172.74945,57.044274
23403,172.83688,57.218053
23404,172.74773,57.472022
23405,172.63993,57.427153
23406,173.07228,57.495411
23407,172.89649,57.612133
23408,172.58228,57.513192
23409,172.59181,57.573635
23410,172.28406,57.339729
23411,172.281,57.290755
23412,172.53763,57.377636
23413,9.18281089999999,9.7500838
23414,9.27144190000001,9.7995168
23415,9.132925,9.7215297
23416,9.26818539999999,9.7133554
23417,9.21842729999997,9.6223237
23418,326.26617,8.8342903
23419,326.33335,9.3744573
23420,326.22137,9.38624
23421,326.34802,9.4625065
23422,326.31457,9.1748312
23423,326.37818,9.0862893
23424,326.22762,9.3460647
23425,325.72716,8.3035794
23426,13.699266,28.064735
23427,13.497142,26.932126
23428,13.417995,26.789939
23429,13.491606,26.864969
23430,13.456363,26.885224
23431,13.670788,26.985078
23432,13.690575,27.446905
23433,13.607351,27.055982
23434,13.413843,26.918978
23435,178.74528,66.788452
23436,179.39964,66.836806
23437,179.14998,66.785089
23438,178.90996,66.759706
23439,179.00579,67.232917
23440,178.94227,66.959204
23441,179.54489,66.984666
23442,179.83979,67.250156
23443,180.21386,67.293896
23444,178.9506,67.276363
23445,179.38535,66.995589
23446,178.91604,66.897827
23447,178.20833,66.164053
23448,177.79548,66.161411
23449,178.00323,66.226141
23450,177.77946,66.250835
23451,178.31247,66.110484
23452,178.17374,66.307591
23453,178.81568,66.267329
23454,177.76035,66.130464
23455,178.08404,66.544869
23456,178.47352,66.607883
23457,178.12741,66.386462
23458,178.90939,66.133733
23459,177.67161,66.387693
23460,178.35845,66.531846
23461,178.02968,66.589416
23462,178.16533,66.836476
23463,178.75796,66.704869
23464,177.76131,66.646495
23465,177.71084,66.740931
23466,177.94175,66.677024
23467,178.06181,66.995879
23468,177.70652,66.601309
23469,178.01501,66.858593
23470,177.82341,67.312343
23471,178.55083,66.844318
23472,177.93223,66.750888
23473,178.59915,66.844374
23474,177.93092,67.374849
23475,177.98282,67.044914
23476,178.3791,67.18379
23477,178.62917,66.988475
23478,177.42213,66.293761
23479,176.9906,66.418514
23480,177.6193,66.601845
23481,177.52734,66.182881
23482,177.60088,66.41965
23483,147.71143,29.85245
23484,147.64298,30.157648
23485,147.86691,29.78541
23486,147.72837,30.29523
23487,147.53494,29.822378
23488,147.74095,29.743473
23489,147.75628,30.319011
23490,147.62226,29.778163
23491,147.58852,30.451971
23492,147.87585,29.938487
23493,146.83516,29.584784
23494,146.77881,29.554267
23495,146.82275,29.549705
23496,146.75363,29.640116
23497,147.03138,29.192732
23498,146.7523,29.592907
23499,147.04858,29.59241
23500,146.74041,29.695853
23501,146.77711,29.635064
23502,146.84691,29.269815
23503,146.74832,29.547543
23504,146.76973,29.423764
23505,146.83138,29.247635
23506,146.88534,29.258369
23507,146.95963,29.323964
23508,147.02048,29.435104
23509,146.73703,29.509164
23510,146.81508,29.228247
23511,147.30804,29.618651
23512,147.12657,29.273713
23513,147.19738,29.120936
23514,147.22155,29.342294
23515,147.1585,29.629771
23516,147.22579,29.61973
23517,147.21478,29.310357
23518,147.16594,29.125716
23519,147.19118,29.358822
23520,147.1295,29.249678
23521,147.07089,29.515675
23522,147.3605,29.162865
23523,147.09968,29.39785
23524,147.31204,29.241981
23525,147.25238,29.128982
23526,147.3187,29.263702
23527,147.32348,29.193422
23528,147.14688,29.466011
23529,147.14303,29.346156
23530,147.42794,29.424353
23531,147.51928,29.290832
23532,246.63108,14.51316
23533,246.70092,14.439429
23534,246.65213,14.610027
23535,246.61044,14.780813
23536,246.68361,14.481252
23537,247.38317,15.271541
23538,247.44149,15.354524
23539,247.50443,15.156899
23540,247.41051,15.191244
23541,247.53372,14.903481
23542,247.38322,15.299761
23543,247.35588,15.533623
23544,247.46512,15.617848
23545,247.53267,15.605414
23546,247.49277,15.312015
23547,247.54149,15.574648
23548,236.93437,0.85156534
23549,236.93522,0.87215075
23550,236.96018,0.97377775
23551,236.89675,0.80605527
23552,236.93288,0.93645076
23553,236.92016,0.98053924
23554,236.92656,0.95464207
23555,236.90665,0.99647109
23556,237.00637,1.3791568
23557,236.90425,1.2757702
23558,236.97352,1.7867744
23559,237.25913,2.0865717
23560,236.9457,1.6165469
23561,237.02641,1.8377704
23562,236.94082,1.4808854
23563,236.96393,1.508084
23564,237.34167,2.0612178
23565,237.22081,2.1627686
23566,237.204,2.0230245
23567,237.22722,2.1248578
23568,237.19777,2.1559234
23569,237.21336,2.2145367
23570,237.13289,2.1390896
23571,237.10449,2.1552242
23572,236.85142,0.66515925
23573,236.88282,0.90713604
23574,236.81944,0.62384547
23575,236.82867,0.73686152
23576,236.84364,0.50676628
23577,236.80594,0.58770419
23578,236.83025,0.698728
23579,236.80573,0.85575152
23580,236.90964,0.93030481
23581,236.85683,0.98769678
23582,236.81413,1.2758836
23583,236.7962,0.80882737
23584,236.86017,1.0067862
23585,236.89833,1.0459649
23586,236.90686,1.392081
23587,236.92804,1.4280593
23588,236.89985,1.7329917
23589,236.84261,1.3873704
23590,236.94827,1.9001752
23591,236.83579,1.6744558
23592,237.00198,1.9639908
23593,236.88688,1.7472638
23594,147.97683,32.324436
23595,147.79364,32.370679
23596,148.05828,31.966317
23597,148.35955,31.555305
23598,148.10868,31.602552
23599,148.02205,31.390637
23600,148.01729,31.515247
23601,148.28593,31.438333
23602,148.02609,31.36872
23603,148.23053,31.642201
23604,148.22949,31.361868
23605,148.31534,31.394425
23606,148.02905,31.89909
23607,148.44495,31.399696
23608,148.13463,31.971066
23609,148.36809,31.448302
23610,148.20984,31.768016
23611,148.34767,31.955476
23612,148.34509,32.415832
23613,148.24557,32.489897
23614,148.35253,32.393909
23615,148.2021,32.21187
23616,148.11475,32.469294
23617,148.19133,32.324762
23618,148.12675,32.510623
23619,148.28256,32.098144
23620,148.61989,32.075477
23621,148.32954,32.135149
23622,148.42092,31.98543
23623,148.18219,32.187965
23624,148.29889,32.105683
23625,148.59374,32.118666
23626,148.83832,31.482925
23627,148.60152,31.885842
23628,148.68919,31.741446
23629,148.60712,31.712402
23630,148.64364,31.879091
23631,148.80231,31.493608
23632,148.5169,31.38581
23633,148.82817,31.458368
23634,148.63673,31.60673
23635,148.50566,31.399221
23636,148.51152,31.422756
23637,148.70161,31.498885
23638,116.2155,33.373068
23639,116.2579,33.015295
23640,116.36326,32.782959
23641,116.34402,32.99665
23642,116.2022,33.038658
23643,116.28199,32.945442
23644,116.31208,32.762078
23645,116.20038,32.731839
23646,116.30283,32.978342
23647,116.24722,32.804851
23648,116.10065,32.563654
23649,116.23448,32.149969
23650,116.01639,32.577264
23651,115.95965,32.475164
23652,116.17857,32.55945
23653,12.311561,29.324061
23654,12.281535,29.235094
23655,12.300544,28.938178
23656,12.445859,29.02445
23657,12.38269,28.646212
23658,12.435924,28.893496
23659,12.399562,29.266501
23660,12.429326,29.308691
23661,12.45012,28.880428
23662,12.477196,28.913619
23663,12.418403,28.629685
23664,12.360653,28.571994
23665,12.352587,28.271249
23666,12.432737,28.350558
23667,12.385529,28.580606
23668,12.460667,28.253437
23669,12.408928,28.466915
23670,12.539176,28.199376
