,flux_list,wavelength,z,ra,dec,objid,coordinate
153,"[array([ 2.16157  ,  4.3012843,  7.5881186, ..., 20.192928 , 18.538177 ,
       17.25382  ], dtype=float32)]","[array([3799.2686, 3800.1426, 3801.0188, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.0877151,0.593098812625556,0.661107532510314,1237657191979221113,0h02m22.3498s +0d39m39.9029s
154,"[array([11.385596,  8.040485,  9.343155, ..., 25.41102 , 25.133698,
       25.43135 ], dtype=float32)]","[array([3806.2727, 3807.1504, 3808.0261, ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.07855462,0.596568561183119,15.1164119304554,1237656495650766965,0h02m23.178s +15d06m59.0976s
155,"[array([ 9.087199 ,  6.8300214,  7.962844 , ..., 19.862093 , 15.83875  ,
       16.98778  ], dtype=float32)]","[array([3799.2686, 3800.1426, 3801.0188, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.0796163,0.602736889952354,0.535152918695549,1237663277928022281,0h02m24.6596s +0d32m06.5498s
156,"[array([ 2.478762 ,  1.2038003,  5.125323 , ..., 20.410313 , 22.737164 ,
       21.87685  ], dtype=float32)]","[array([3810.659 , 3811.5356, 3812.4126, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.09544651,0.613692088573941,16.0784836753888,1237652944786161910,0h02m27.2794s +16d04m42.546s
157,"[array([4.9180784, 2.0994675, 8.536107 , ..., 8.625955 , 7.0636806,
       5.883427 ], dtype=float32)]","[array([3815.0483, 3815.926 , 3816.806 , ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.08900203,0.616943701024356,0.13954725408482,1237663784197685320,0h02m28.0676s +0d08m22.3449s
158,"[array([ 9.997967 ,  5.817802 , 11.282661 , ..., 12.058504 ,  9.832472 ,
        7.2021623], dtype=float32)]","[array([3819.4429, 3820.3215, 3821.2024, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09271745,0.64011088074966,14.0826414341199,1237652942101807385,0h02m33.6251s +14d04m57.5256s
159,"[array([ 9.882759,  7.164794,  7.844572, ..., 18.30272 , 18.645039,
       17.716753], dtype=float32)]","[array([3816.806 , 3817.684 , 3818.5623, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09858798,0.64348550155546,13.9669163524163,1237652942101807391,0h02m34.4359s +13d58m00.9228s
160,"[array([ 6.865349 , 10.397408 ,  8.403162 , ...,  2.9947305,  6.6240687,
       10.253598 ], dtype=float32)]","[array([3817.684 , 3818.5623, 3819.4429, ..., 9215.098 , 9217.223 ,
       9219.343 ], dtype=float32)]",0.0001369876,0.643814060274167,0.843966850017654,1237663278464893060,0h02m34.5083s +0d50m38.1922s
161,"[array([ 9.105238, 13.471209, 16.866024, ..., 29.020353, 30.221386,
       29.10121 ], dtype=float32)]","[array([3799.2686, 3800.1426, 3801.0188, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.08754963,0.650847626321649,0.421188497818001,1237663277928022319,0h02m36.2075s +0d25m16.2601s
162,"[array([ 5.2408133,  9.796531 ,  7.6814876, ..., 19.30669  , 20.376091 ,
       18.58323  ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.07874412,0.651509394343321,0.49572005179305,1237663277928022325,0h02m36.3647s +0d29m44.503s
163,"[array([ 5.879139,  7.696038,  5.703169, ..., 24.663994, 24.237535,
       25.41495 ], dtype=float32)]","[array([3805.3972, 3806.2727, 3807.1504, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09335753,0.659840520572061,14.6468970389514,1237656495113961658,0h02m38.3628s +14d38m48.8364s
164,"[array([ 4.589963 ,  6.9733405,  6.433713 , ..., 28.738827 , 28.849604 ,
       29.758226 ], dtype=float32)]","[array([3798.3948, 3799.2686, 3800.1426, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.08778825,0.661256900268199,0.386071100494447,1237663543696294016,0h02m38.7103s +0d23m09.8853s
165,"[array([14.027187 ,  9.56549  ,  7.2783737, ..., 13.753957 , 13.77252  ,
       14.826942 ], dtype=float32)]","[array([3802.77  , 3803.6448, 3804.522 , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.08063873,0.665202689216017,0.942698470731723,1237663278464893072,0h02m39.6508s +0d56m33.5828s
166,"[array([10.898753, 10.118696,  8.045631, ..., 24.788609, 22.528107,
       23.314535], dtype=float32)]","[array([3801.0188, 3801.8933, 3802.77  , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.08686955,0.666241945721737,1.01130845122894,1237663278464893081,0h02m39.9002s +1d00m40.5742s
167,"[array([10.954509, 13.178354, 10.701238, ..., 49.105644, 49.941166,
       49.498936], dtype=float32)]","[array([3819.4429, 3820.3215, 3821.2024, ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09220217,0.670289465435758,13.959446278022,1237652942101872852,0h02m40.8694s +13d57m34.0524s
168,"[array([-1.4417279,  2.6127906,  2.329147 , ...,  3.9339743,  4.9112544,
        4.772868 ], dtype=float32)]","[array([3796.6455, 3797.519 , 3798.3948, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.09002297,0.671700992193653,0.0832670881393039,1237663784197685356,0h02m41.2178s +0d04m59.6108s
169,"[array([2.3267477, 1.6997342, 3.800407 , ..., 1.9345604, 5.484711 ,
       4.283433 ], dtype=float32)]","[array([3823.8423, 3824.724 , 3825.604 , ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.06827621,0.673689376799928,14.0282069340678,1237652942101872940,0h02m41.6897s +14d01m41.6172s
170,"[array([ 6.923414 , 11.64266  , 11.329531 , ...,  6.4954343,  6.609933 ,
        6.7814455], dtype=float32)]","[array([3801.0188, 3801.8933, 3802.77  , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.0535991,0.67752210005051,1.05030394701621,1237663278464958557,0h02m42.5991s +1d03m00.7402s
171,"[array([ 5.923589, 10.355368, 12.516034, ..., 31.692348, 32.756306,
       31.777739], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.07833506,0.679527351824845,0.572001014543918,1237663277928087653,0h02m43.087s +0d34m19.0654s
172,"[array([10.532388 , 10.742805 ,  3.0420225, ..., 29.553797 , 28.906084 ,
       29.815044 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.06078,0.703676292237759,0.476156647499898,1237663277928087672,0h02m48.8851s +0d28m34.0515s
173,"[array([11.18583  , 11.536343 ,  3.9633532, ..., 36.721767 , 29.994715 ,
       35.331566 ], dtype=float32)]","[array([3812.4126, 3813.2917, 3814.169 , ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.08675396,0.704454606895638,0.751343120380639,1237657191979286606,0h02m49.0669s +0d45m04.8063s
174,"[array([10.56266  , 10.9231825,  9.703308 , ..., 39.4613   , 38.93087  ,
       40.104664 ], dtype=float32)]","[array([3826.4841, 3827.3665, 3828.2468, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.09553292,0.713498191645272,16.0730649533915,1237652944786227457,0h02m51.2365s +16d04m22.9404s
175,"[array([-0.4436144,  5.521607 ,  8.524467 , ...,  2.804998 ,  4.872325 ,
        5.52565  ], dtype=float32)]","[array([3821.2024, 3822.0815, 3822.963 , ..., 9198.141 , 9200.257 ,
       9202.379 ], dtype=float32)]",0.06847341,0.714905766021616,15.6548350679584,1237652944249356448,0h02m51.5767s +15d39m17.3664s
176,"[array([ 9.324538,  5.770299,  5.718976, ..., 22.187067, 22.562592,
       22.959356], dtype=float32)]","[array([3799.2686, 3800.1426, 3801.0188, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.0798583,0.71552268207671,0.429349976389351,1237663277928087682,0h02m51.7239s +0d25m45.6987s
177,"[array([ 4.8925724,  3.8640962,  9.343794 , ..., 16.85787  , 17.46393  ,
       18.661036 ], dtype=float32)]","[array([3816.806 , 3817.684 , 3818.5623, ..., 9198.141 , 9200.257 ,
       9202.379 ], dtype=float32)]",0.08601963,0.716510388866368,16.0539411986973,1237652944786227462,0h02m51.9603s +16d03m14.1444s
178,"[array([ 1.7998755,  2.992714 ,  5.855416 , ..., 14.853523 , 13.509858 ,
       12.534477 ], dtype=float32)]","[array([3798.3948, 3799.2686, 3800.1426, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.08679329,0.71707839999965,0.65956362844833,1237657191979286634,0h02m52.1019s +0d39m34.5037s
179,"[array([ 5.6983933,  9.476671 ,  7.9326153, ...,  9.547991 , 10.2134   ,
        9.852259 ], dtype=float32)]","[array([3801.8933, 3802.77  , 3803.6448, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.08063889,0.718107054129064,1.11709699158371,1237657192516157525,0h02m52.3517s +1d07m01.4898s
180,"[array([11.837595,  9.904905,  9.628463, ..., 26.544725, 28.601736,
       29.487827], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.07905463,0.719565859001561,0.00833499843247365,1237663784197685399,0h02m52.691s +0d00m29.9676s
181,"[array([8.998323 , 0.5387434, 5.5529118, ..., 3.4343996, 3.5250378,
       3.704509 ], dtype=float32)]","[array([3802.77  , 3803.6448, 3804.522 , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.05381299,0.721674049077819,0.947130381841892,1237663278464958674,0h02m53.2072s +0d56m49.751s
182,"[array([ 7.349878 , 10.530322 ,  6.8060412, ...,  6.761289 ,  2.6722744,
        4.167826 ], dtype=float32)]","[array([3815.0483, 3815.926 , 3816.806 , ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.01920524,0.729624311421617,14.3600134077535,1237652942638743710,0h02m55.1158s +14d21m35.964s
183,"[array([ 7.743295,  9.437667, 12.360254, ..., 22.588993, 22.291597,
       23.351797], dtype=float32)]","[array([3803.6448, 3804.522 , 3805.3972, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.08685415,0.735953946184338,0.772641621734578,1237657191979286656,0h02m56.6307s +0d46m21.4889s
184,"[array([-0.8110756, -1.087903 ,  2.4309537, ..., 27.207954 , 25.443344 ,
       28.957064 ], dtype=float32)]","[array([3798.3948, 3799.2686, 3800.1426, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.0001399172,0.736066444576608,0.587422063841407,1237663277928087700,0h02m56.6571s +0d35m14.6205s
185,"[array([ 4.023783 ,  8.5837145,  6.4903054, ..., 28.408016 , 32.552853 ,
       25.560472 ], dtype=float32)]","[array([3816.806 , 3817.684 , 3818.5623, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.0916338,0.741061342326873,14.1639360611485,1237656494577090707,0h02m57.8531s +14d09m50.238s
186,"[array([1.2860253, 5.5528765, 2.303099 , ..., 5.089699 , 8.972718 ,
       8.262401 ], dtype=float32)]","[array([3806.2727, 3807.1504, 3808.0261, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09165733,0.742076936391413,14.3065208381401,1237656494577090715,0h02m58.0961s +14d18m23.5692s
187,"[array([23.020718, 26.120258, 26.820646, ..., 30.431171, 33.303112,
       34.248775], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.08970538,0.744118857726519,0.142023340719922,1237663784197685304,0h02m58.5852s +0d08m31.0336s
188,"[array([ 9.189816 , 11.083267 ,  7.0256157, ..., 16.769043 , 19.595083 ,
       15.250029 ], dtype=float32)]","[array([3801.0188, 3801.8933, 3802.77  , ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.06220733,0.747598792861936,0.304329828087774,1237663543696294077,0h02m59.4184s +0d18m15.6096s
189,"[array([ 6.1696053, -0.7467215,  1.9951442, ...,  8.310795 , 10.979258 ,
       10.029506 ], dtype=float32)]","[array([3825.604 , 3826.4841, 3827.3665, ..., 9183.327 , 9185.439 ,
       9187.558 ], dtype=float32)]",0.08943391,0.75495975389215,0.0607554322543646,1237663784197750801,0h03m01.1815s +0d03m38.5672s
190,"[array([ 8.998785, 13.343909, 14.26049 , ..., 17.569916, 19.167843,
       17.07816 ], dtype=float32)]","[array([3816.806 , 3817.684 , 3818.5623, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.07907759,0.756923439517095,15.6750168760895,1237652944249356499,0h03m01.6613s +15d40m30.0324s
191,"[array([ 3.0656488,  5.236706 , -1.0702244, ...,  6.944198 ,  7.3648868,
        5.758551 ], dtype=float32)]","[array([3822.0815, 3822.963 , 3823.8423, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.09547561,0.760859966814621,16.1253322613058,1237652944786227497,0h03m02.6043s +16d07m31.1736s
192,"[array([3.1401694, 8.6839285, 1.132039 , ..., 9.147818 , 7.540358 ,
       6.7608404], dtype=float32)]","[array([3818.5623, 3819.4429, 3820.3215, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09454049,0.769942360403945,13.8633370249233,1237656494040219851,0h03m04.786s +13d51m48.1176s
193,"[array([14.09087  ,  6.8296933,  4.764172 , ..., 30.59042  , 32.441914 ,
       33.582443 ], dtype=float32)]","[array([3819.4429, 3820.3215, 3821.2024, ..., 9198.141 , 9200.257 ,
       9202.379 ], dtype=float32)]",0.08560808,0.777439487524703,15.9235489188957,1237656496724639888,0h03m06.5848s +15d55m24.9672s
194,"[array([ 4.3664517 ,  2.7470016 , -0.25855702, ...,  4.3382483 ,
        5.088071  ,  5.6181736 ], dtype=float32)]","[array([3818.5623, 3819.4429, 3820.3215, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.08558782,0.783901746613992,15.9770158097374,1237656496724640069,0h03m08.1335s +15d58m37.4196s
195,"[array([ 1.3437413,  6.4643383,  1.5905361, ..., 23.732193 , 24.164934 ,
       24.480406 ], dtype=float32)]","[array([3818.5623, 3819.4429, 3820.3215, ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09430319,0.795956908197638,13.7776327221374,1237656494040219864,0h03m11.0287s +13d46m39.5904s
196,"[array([ 18.81578 ,  19.028023,  22.680494, ..., 102.55525 , 102.27546 ,
       103.11917 ], dtype=float32)]","[array([3817.684 , 3818.5623, 3819.4429, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.03742106,0.796950878327266,15.965710908636,1237656496724639763,0h03m11.2652s +15d57m56.736s
197,"[array([11.668136, 12.683669, 10.343666, ..., 18.826324, 14.966179,
       17.407068], dtype=float32)]","[array([3822.963 , 3823.8423, 3824.724 , ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.05747081,0.80021244555337,13.9097939060364,1237656494040285319,0h03m12.0522s +13d54m35.46s
198,"[array([ 8.4059105, 12.865892 ,  7.5248666, ..., 14.895802 , 13.196071 ,
       14.811197 ], dtype=float32)]","[array([3801.8933, 3802.77  , 3803.6448, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.09975667,0.812443825136256,1.10068199572147,1237657192516157603,0h03m14.9549s +1d06m02.3011s
199,"[array([ 20.867758,  27.798887,  26.491785, ..., 308.15616 , 310.2299  ,
       305.50357 ], dtype=float32)]","[array([3825.604 , 3826.4841, 3827.3665, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.003532906,0.812460440749931,16.1456992019514,1237652944786292741,0h03m15.0248s +16d08m44.3868s
200,"[array([6.83807  , 8.356776 , 9.373189 , ..., 8.423722 , 6.2607746,
       6.1164403], dtype=float32)]","[array([3822.963 , 3823.8423, 3824.724 , ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.03711964,0.813559418730051,16.0482899062796,1237652944786292943,0h03m15.254s +16d02m53.8332s
201,"[array([3.8865693 , 1.6325917 , 0.45622423, ..., 4.109281  , 4.5750732 ,
       3.919697  ], dtype=float32)]","[array([3804.522 , 3805.3972, 3806.2727, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.07895846,0.813542272184975,0.279007565867494,1237663543696359545,0h03m15.5163s +0d16m45.3734s
202,"[array([ 4.854565, 10.67459 ,  9.900879, ..., 16.782402, 16.265656,
       15.239126], dtype=float32)]","[array([3813.2917, 3814.169 , 3815.0483, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.06277329,0.823825932907937,15.5241861248751,1237656496187768978,0h03m17.7205s +15d31m27.3144s
203,"[array([ 9.844154, 16.001001,  8.293584, ..., 35.69724 , 36.617935,
       36.353146], dtype=float32)]","[array([3805.3972, 3806.2727, 3807.1504, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.04142895,0.836859737232487,14.673308850571,1237656495114027129,0h03m20.8495s +14d40m24.0456s
204,"[array([16.136726, 14.110631, 19.722126, ..., 50.811146, 47.961086,
       50.866154], dtype=float32)]","[array([3810.659 , 3811.5356, 3812.4126, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.07948107,0.843702451048671,1.05788519133246,1237657192516223050,0h03m22.481s +1d03m28.2715s
205,"[array([ 8.4077835,  5.8104415,  2.9290435, ..., 12.932495 , 13.251174 ,
       14.299257 ], dtype=float32)]","[array([3814.169 , 3815.0483, 3815.926 , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.09941396,0.848906941275345,1.09989513776963,1237657192516223074,0h03m23.7366s +1d05m59.5277s
206,"[array([-0.20029572,  4.22943   ,  3.2750134 , ..., 41.322662  ,
       46.253006  , 42.84721   ], dtype=float32)]","[array([3815.0483, 3815.926 , 3816.806 , ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.08541801,0.86108698752011,0.93157826589264,1237663278465024156,0h03m26.6573s +0d55m53.6377s
207,"[array([ 3.6345086,  8.184951 ,  7.029108 , ...,  9.878674 , 11.33723  ,
        9.557206 ], dtype=float32)]","[array([3814.169 , 3815.0483, 3815.926 , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.08301658,0.861893024617927,1.08071311665828,1237657192516223085,0h03m26.8531s +1d04m50.4584s
208,"[array([ 8.912958 ,  4.7374225,  5.365925 , ..., 13.298076 , 13.852645 ,
       10.652577 ], dtype=float32)]","[array([3818.5623, 3819.4429, 3820.3215, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.07937828,0.864582857043956,1.09774992936305,1237657192516223089,0h03m27.4896s +1d05m51.8687s
209,"[array([ 0.0983579,  3.0105302,  7.731845 , ..., 25.36249  , 22.68368  ,
       24.25536  ], dtype=float32)]","[array([3811.5356, 3812.4126, 3813.2917, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.0959904,0.868168367020729,0.895796736677547,1237663278465024161,0h03m28.3545s +0d53m44.832s
210,"[array([13.150519 ,  9.8382435, 13.01952  , ..., 15.405659 , 13.2155905,
       13.353829 ], dtype=float32)]","[array([3804.522 , 3805.3972, 3806.2727, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.09987087,0.869711430216796,0.677026938019135,1237657191979352191,0h03m28.7248s +0d40m37.2824s
211,"[array([-0.24000631,  5.5682306 ,  5.759007  , ..., 12.433553  ,
       10.429547  , 11.531602  ], dtype=float32)]","[array([3820.3215, 3821.2024, 3822.0815, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09136705,0.872428958290186,14.008496921618,1237652942101938339,0h03m29.3825s +14d00m30.6288s
212,"[array([ 2.4733646,  6.4154553,  1.1204485, ..., 12.372813 , 13.880465 ,
       13.861344 ], dtype=float32)]","[array([3812.4126, 3813.2917, 3814.169 , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.0941767,0.878777479857376,1.05895942999435,1237657192516223102,0h03m30.8987s +1d03m32.139s
213,"[array([-0.87572265,  2.1302905 , -0.93124866, ..., 11.526296  ,
       13.3352995 , 15.048205  ], dtype=float32)]","[array([3821.2024, 3822.0815, 3822.963 , ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09423746,0.884088052692334,13.961776894607,1237652942101938343,0h03m32.181s +13d57m42.4224s
214,"[array([ 4.849707 ,  5.2686796,  6.3503714, ..., 19.346432 , 19.464844 ,
       21.12492  ], dtype=float32)]","[array([3811.5356, 3812.4126, 3813.2917, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.09542744,0.884455135788073,0.88284137375296,1237663278465024176,0h03m32.263s +0d52m58.2044s
215,"[array([ 6.6691   ,  5.8975096,  2.6184618, ..., 35.635033 , 29.661596 ,
       30.179506 ], dtype=float32)]","[array([3815.0483, 3815.926 , 3816.806 , ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.07929854,0.887265216889659,1.08055129231082,1237657192516223108,0h03m32.9456s +1d04m49.8677s
216,"[array([ 6.635234, 10.369943,  6.626597, ..., 11.423176, 10.918371,
       12.732227], dtype=float32)]","[array([3805.3972, 3806.2727, 3807.1504, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.08416532,0.891347167505216,0.614285586696675,1237663277928153290,0h03m33.9173s +0d36m51.3137s
217,"[array([ 4.8009095 ,  0.93931615, -0.15996599, ..., 10.483631  ,
        7.9332104 ,  7.919088  ], dtype=float32)]","[array([3817.684 , 3818.5623, 3819.4429, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09258716,0.894026003267072,14.0280778243521,1237652942101938356,0h03m34.5673s +14d01m41.1024s
218,"[array([10.074468, 11.125489,  9.872591, ..., 11.858374, 12.140235,
       10.884778], dtype=float32)]","[array([3809.7805, 3810.659 , 3811.5356, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.0940496,0.894035862784506,15.1639179082055,1237656495650898060,0h03m34.5719s +15d09m50.2596s
219,"[array([ 6.5632663,  6.3865438,  1.7657999, ..., 19.073427 , 18.269674 ,
       18.2323   ], dtype=float32)]","[array([3814.169 , 3815.0483, 3815.926 , ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.07773408,0.895923666039721,1.04583321620655,1237663278465024188,0h03m35.0161s +1d02m44.9552s
220,"[array([ 0.03612214, -0.55756384,  1.1046054 , ..., 14.9367485 ,
       14.852888  , 15.315246  ], dtype=float32)]","[array([3810.659 , 3811.5356, 3812.4126, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.09638791,0.899094764037358,0.909202511844569,1237663278465024200,0h03m35.7765s +0d54m33.0897s
221,"[array([-2.095474 ,  2.35444  ,  2.354017 , ...,  2.9469407,  2.261853 ,
        4.7847095], dtype=float32)]","[array([3810.659 , 3811.5356, 3812.4126, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.09372836,0.902673768130285,15.1791078106928,1237652943712551319,0h03m36.6423s +15d10m44.868s
222,"[array([ 5.1971664,  1.9260601,  9.88139  , ..., 31.550251 , 34.98482  ,
       31.691444 ], dtype=float32)]","[array([3815.0483, 3815.926 , 3816.806 , ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.07431442,0.90282737886389,14.2427639330776,1237656494577156277,0h03m36.676s +14d14m34.1196s
223,"[array([ 4.3113184,  6.020948 ,  7.924363 , ..., 26.108135 , 21.819765 ,
       23.916595 ], dtype=float32)]","[array([3820.3215, 3821.2024, 3822.0815, ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09229331,0.909648009167995,13.9730677487972,1237652942101938371,0h03m38.3158s +13d58m23.0628s
224,"[array([ 4.5080457,  7.4884973,  7.9039407, ..., 13.630919 , 12.917219 ,
       14.274262 ], dtype=float32)]","[array([3811.5356, 3812.4126, 3813.2917, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.09630851,0.910515373993178,0.886923503043049,1237663278465024210,0h03m38.5186s +0d53m12.8693s
225,"[array([ 2.346716 , -1.6211935,  3.0755467, ..., 22.873869 , 20.30228  ,
       17.32171  ], dtype=float32)]","[array([3814.169 , 3815.0483, 3815.926 , ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",2.393984e-05,0.918403488749789,14.2671970009108,1237656494577156358,0h03m40.4164s +14d16m02.082s
226,"[array([0.19631425, 3.3845108 , 4.2944527 , ..., 9.522785  , 6.922765  ,
       8.551532  ], dtype=float32)]","[array([3818.5623, 3819.4429, 3820.3215, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.0809349,0.920815977238874,1.15136501096251,1237657192516223137,0h03m40.9992s +1d09m04.7218s
227,"[array([3.6591365, 3.5546303, 5.4919405, ..., 4.6834464, 4.403903 ,
       4.8531675], dtype=float32)]","[array([3827.3665, 3828.2468, 3829.1296, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.09105727,0.920861432436652,15.1400506180607,1237656495650897994,0h03m41.0099s +15d08m24.3456s
228,"[array([ 6.8642354,  5.0152483,  1.7298106, ..., 20.181198 , 18.978624 ,
       19.19135  ], dtype=float32)]","[array([3813.2917, 3814.169 , 3815.0483, ..., 9206.613 , 9208.736 ,
       9210.8545], dtype=float32)]",0.07241792,0.928867961393962,14.4121745548375,1237652942638809294,0h03m42.9298s +14d24m43.8336s
229,"[array([2.09049  , 2.9436755, 4.2244787, ..., 1.3329315, 3.471007 ,
       2.729488 ], dtype=float32)]","[array([3826.4841, 3827.3665, 3828.2468, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.002926904,0.929661574405088,15.2179754157881,1237652943712551135,0h03m43.121s +15d13m04.6956s
230,"[array([25.84624 , 23.76069 , 25.472925, ..., 34.715332, 33.29788 ,
       32.240913], dtype=float32)]","[array([3824.724 , 3825.604 , 3826.4841, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.02141051,0.934670833803636,16.186872025685,1237652944786358297,0h03m44.3232s +16d11m12.6636s
231,"[array([ 0.96171194,  2.3551903 ,  5.045511  , ..., 14.680518  ,
       14.250152  , 15.546066  ], dtype=float32)]","[array([3807.1504, 3808.0261, 3808.9043, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.09960149,0.935715738382726,0.57471096588996,1237663277928153324,0h03m44.5691s +0d34m28.8998s
232,"[array([ 6.5653477 ,  3.15996   ,  0.67759085, ..., 14.254297  ,
       12.292361  , 13.926983  ], dtype=float32)]","[array([3822.0815, 3822.963 , 3823.8423, ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09151797,0.937474676867566,13.9571335945585,1237652942101938401,0h03m44.9937s +13d57m25.7004s
233,"[array([12.12906 , 18.447855, 11.095031, ..., 33.815216, 33.067272,
       37.315674], dtype=float32)]","[array([3814.169 , 3815.0483, 3815.926 , ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.0989072,0.939476846653264,1.04470563802474,1237663278465024245,0h03m45.472s +1d02m40.8858s
